Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1161.0,34.0,79.4,25.8,60.7,9.6,26.4,18.2,25.3,13.0,27.0,40.0,13.4,3.9,2.3,11.6,19.3,42.5,36.4,71.8,2016
1246.0,35.0,79.4,28.6,59.7,6.7,18.3,15.6,22.5,12.9,26.0,38.9,14.3,5.6,5.8,11.1,20.5,47.8,36.4,69.1,2016
1423.0,33.0,79.4,28.1,61.8,7.0,20.5,16.2,23.0,12.0,25.5,37.5,13.3,7.5,4.3,11.3,24.0,45.5,34.0,70.3,2016
1454.0,33.0,79.3,26.6,58.4,9.3,25.5,16.8,21.8,9.7,26.5,36.2,17.2,4.5,2.6,11.0,17.0,45.6,36.3,77.2,2016
1343.0,29.0,79.1,27.6,59.5,9.7,25.4,14.2,20.0,9.9,26.9,36.9,14.9,7.1,3.6,11.4,17.3,46.4,38.3,71.2,2016
1172.0,33.0,79.0,27.1,61.3,9.6,27.0,15.2,20.0,9.5,25.5,35.0,15.1,4.7,3.1,10.2,17.2,44.2,35.5,76.1,2016
1412.0,33.0,79.0,28.5,59.7,7.6,20.4,14.3,19.8,11.1,27.0,38.1,18.4,6.5,6.1,12.5,17.5,47.8,37.2,72.2,2016
1137.0,31.0,79.0,26.8,57.7,7.5,20.6,17.8,25.0,10.2,26.5,36.7,15.8,6.6,3.2,13.6,21.2,46.5,36.5,71.4,2016
1426.0,35.0,78.9,27.3,64.3,8.8,26.9,15.5,22.3,14.9,28.9,43.7,16.9,7.5,2.8,13.8,20.9,42.5,32.6,69.6,2016
1211.0,36.0,78.9,28.1,57.8,7.8,20.5,14.9,19.7,10.6,29.0,39.6,13.9,5.1,3.1,11.6,17.3,48.6,38.0,75.8,2016
1220.0,34.0,78.9,26.9,60.3,8.5,23.9,16.6,24.1,11.8,27.2,39.0,15.0,6.3,3.2,11.9,15.9,44.6,35.6,68.9,2016
1261.0,33.0,78.8,27.7,60.3,6.2,18.8,17.2,25.9,11.2,26.1,37.3,15.4,8.0,2.7,11.9,18.5,46.0,32.7,66.5,2016
1332.0,38.0,78.7,27.4,58.7,6.8,19.9,17.1,23.9,11.6,24.7,36.4,13.6,7.2,5.8,11.3,17.7,46.7,34.3,71.4,2016
1452.0,35.0,78.5,26.9,60.1,6.0,18.4,18.7,27.8,15.9,23.5,39.4,14.6,9.8,2.7,14.2,23.4,44.9,32.5,67.3,2016
1252.0,33.0,78.5,26.9,61.1,10.0,27.9,14.6,21.1,10.2,26.3,36.4,16.6,6.3,3.0,13.9,19.0,44.0,35.9,69.5,2016
1325.0,35.0,78.5,26.8,56.9,8.5,21.9,16.5,21.7,8.2,27.5,35.8,13.9,4.5,3.7,11.8,18.1,47.0,38.6,75.9,2016
