Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1273.0,33.0,76.2,25.3,56.5,8.3,23.8,17.2,24.5,12.2,25.0,37.2,13.5,6.0,2.6,14.8,18.6,44.8,34.9,70.3,2010
1451.0,31.0,76.2,25.4,57.0,8.1,22.7,17.3,23.8,11.7,24.3,36.0,12.9,6.5,3.0,12.5,19.5,44.5,35.6,72.9,2010
1348.0,36.0,76.0,27.5,61.9,6.5,19.6,14.4,20.7,13.3,21.7,34.9,14.8,8.2,5.1,10.9,16.5,44.5,33.3,69.8,2010
1433.0,36.0,76.0,27.2,58.8,7.0,19.2,14.6,20.8,12.8,24.1,37.0,14.9,8.8,4.1,12.3,17.4,46.2,36.6,70.4,2010
1288.0,37.0,76.0,25.9,60.5,5.5,16.7,18.6,26.6,15.4,24.9,40.2,12.5,6.6,4.1,13.5,21.1,42.9,33.2,70.0,2010
1257.0,33.0,75.9,26.5,59.4,7.9,23.5,14.9,21.2,14.5,22.4,36.9,15.5,7.8,4.1,13.7,20.1,44.7,33.7,70.1,2010
1307.0,35.0,75.9,25.3,57.8,7.8,21.1,17.4,26.0,13.1,25.4,38.5,14.2,6.6,3.4,11.1,17.6,43.8,36.9,66.9,2010
1258.0,34.0,75.8,26.8,58.7,5.9,15.7,16.4,23.7,12.2,23.3,35.5,13.9,7.5,4.1,13.0,19.3,45.6,37.6,69.0,2010
1120.0,32.0,75.7,26.6,59.8,8.5,25.6,14.1,21.5,11.9,23.1,35.0,13.1,7.9,2.8,13.7,19.8,44.4,33.1,65.5,2010
1272.0,34.0,75.4,25.1,54.7,8.4,21.5,16.9,24.3,10.5,21.9,32.4,13.8,8.1,5.4,11.5,18.9,45.9,38.8,69.4,2010
1322.0,29.0,75.4,25.8,59.3,6.3,18.1,17.6,28.9,13.2,24.4,37.7,12.5,7.9,4.9,16.8,23.4,43.4,34.7,60.9,2010
1323.0,35.0,75.3,26.2,55.8,7.5,19.2,15.4,21.3,11.5,24.2,35.7,16.7,5.5,3.0,10.3,15.1,47.0,38.8,72.3,2010
1431.0,33.0,75.3,27.0,56.9,6.1,17.8,15.2,22.5,9.8,26.4,36.2,14.8,8.7,3.6,13.2,19.5,47.4,34.3,67.3,2010
1373.0,34.0,75.1,27.4,60.2,4.7,14.6,15.7,23.3,13.0,25.5,38.5,14.3,8.7,3.5,12.3,13.9,45.4,32.1,67.3,2010
1250.0,33.0,75.1,25.5,56.2,6.7,16.7,17.4,24.2,10.3,26.1,36.4,15.0,6.2,2.6,13.0,17.8,45.4,39.9,71.8,2010
1158.0,34.0,75.0,27.9,61.0,9.6,25.9,9.5,12.8,8.9,22.9,31.7,13.1,5.9,4.8,11.2,16.9,45.8,37.1,74.3,2010
