Team_name,Team_GP,Team_PTS,Team_FGM,Team_FGA,Team_ThreePM,Team_ThreePA,Team_FTM,Team_FTA,Team_OR,Team_DR,Team_REB,Team_AST,Team_STL,Team_BLK,Team_TO,Team_PF,Team_FG_percent,Team_ThreeP_percent,Team_FT_percent,Year
1388.0,35.0,74.6,26.0,55.4,7.8,20.8,14.8,20.4,12.1,24.9,37.0,14.3,6.1,2.8,11.9,17.5,46.9,37.5,72.5,2013
1229.0,33.0,74.5,26.4,58.0,7.3,21.1,14.4,19.9,10.4,24.8,35.1,14.8,7.2,4.4,13.1,18.1,45.5,34.7,72.3,2013
1272.0,36.0,74.5,27.1,57.5,6.1,16.4,14.1,21.4,12.2,25.3,37.5,16.8,8.9,6.4,14.5,18.1,47.1,37.2,66.0,2013
1257.0,40.0,74.5,26.2,57.5,5.8,17.3,16.3,23.0,13.3,23.5,36.8,14.6,10.8,4.2,12.4,18.2,45.6,33.3,70.9,2013
1166.0,36.0,74.4,26.2,52.3,8.5,20.6,13.6,17.9,8.3,26.8,35.1,16.9,4.8,2.6,12.3,16.3,50.1,41.4,75.9,2013
1417.0,35.0,74.4,27.5,60.9,4.9,14.7,14.6,20.2,11.1,25.4,36.5,16.0,8.1,3.6,11.2,15.0,45.1,33.3,72.4,2013
1365.0,38.0,74.4,25.5,57.8,8.0,22.1,15.4,21.1,11.8,22.8,34.6,14.7,7.9,4.6,12.3,19.7,44.2,36.1,72.7,2013
1369.0,33.0,74.1,26.7,56.8,7.8,19.5,13.0,18.6,9.3,27.6,37.0,15.8,5.2,4.9,12.8,18.3,46.9,39.8,70.0,2013
1324.0,33.0,74.1,24.9,57.2,7.2,20.4,16.9,23.9,11.2,21.4,32.6,13.1,8.2,1.2,12.1,18.8,43.6,35.5,70.8,2013
1136.0,31.0,74.0,26.2,54.6,7.0,19.7,14.6,20.2,9.8,24.3,34.0,15.2,5.1,1.1,12.9,16.5,48.0,35.6,72.2,2013
1184.0,35.0,73.9,25.4,54.4,8.8,24.7,14.4,18.4,8.8,18.7,27.5,14.9,8.9,2.2,11.8,19.4,46.7,35.5,78.0,2013
1379.0,37.0,73.9,26.6,55.6,6.6,17.4,14.0,20.2,12.7,23.0,35.7,14.9,9.6,2.7,14.7,19.1,47.9,38.0,69.4,2013
1310.0,33.0,73.8,25.4,60.1,7.3,22.4,15.8,22.8,12.5,22.8,35.3,12.8,7.9,2.7,11.5,19.8,42.2,32.7,69.1,2013
1149.0,32.0,73.8,25.6,60.5,9.3,25.8,13.4,18.9,13.3,25.8,39.2,12.3,7.3,2.7,12.3,15.8,42.2,36.0,70.7,2013
1116.0,32.0,73.7,26.6,61.3,6.0,20.0,14.4,21.5,12.1,22.9,35.0,14.8,9.2,5.0,11.6,20.3,43.5,30.0,67.2,2013
1145.0,34.0,73.5,25.2,56.6,9.2,23.9,13.9,19.4,11.8,22.7,34.5,12.7,5.8,3.3,13.2,17.0,44.6,38.6,71.6,2013
1112.0,35.0,73.4,25.1,55.2,7.7,20.7,15.5,20.6,11.2,25.1,36.4,13.6,6.7,3.8,13.1,16.7,45.5,37.1,74.9,2013
1172.0,34.0,73.2,24.6,53.3,7.5,20.4,16.5,20.7,9.0,24.7,33.7,13.9,5.6,3.0,10.9,17.7,46.2,36.9,79.5,2013
1129.0,32.0,73.2,25.8,55.9,7.8,19.9,13.9,18.7,10.1,23.7,33.8,13.2,6.6,1.7,12.0,18.7,46.0,39.1,74.7,2013
1250.0,31.0,73.1,25.4,55.0,7.6,19.4,14.7,19.9,8.8,24.0,32.8,14.6,7.1,3.4,10.9,15.4,46.2,39.2,73.7,2013
1218.0,32.0,73.0,26.1,57.9,6.1,17.8,14.7,21.3,12.5,26.2,38.6,13.9,5.3,3.4,14.4,16.6,45.1,34.3,68.7,2013
1269.0,33.0,73.0,25.4,58.5,7.1,21.2,15.1,20.9,11.6,25.3,36.9,14.6,7.5,5.2,14.4,19.1,43.4,33.6,71.9,2013
1161.0,35.0,72.9,25.2,56.0,5.1,15.2,17.5,24.4,14.1,25.9,40.0,12.7,4.6,2.1,11.1,17.1,44.9,33.8,71.5,2013
1148.0,30.0,72.9,26.2,61.1,7.1,20.1,13.5,18.4,10.4,24.2,34.6,12.6,7.5,4.3,12.6,16.1,42.8,35.2,73.2,2013
